episode,dqn_routing_reward,dqn_bottleneck_util,spf_bottleneck_util,dqn_avg_latency,spf_avg_latency,multicast_reward,multicast_bw_saved_mbps,ddos_accuracy,ddos_false_positive
2334,-1.5735,24.23,24.23,12.20,12.20,27.2000,50.00,1.0,0.0
2335,-2.0410,29.40,22.46,14.00,14.00,38.5000,70.00,1.0,0.0
2336,-1.8641,17.61,27.39,14.00,14.00,22.6000,40.00,1.0,0.0
2337,-1.0447,39.65,39.65,3.00,3.00,45.2000,80.00,1.0,0.0
2338,-1.0365,19.10,19.10,3.00,3.00,22.6000,40.00,1.0,0.0
2339,-1.5101,13.34,13.34,14.20,14.20,22.6000,40.00,1.0,0.0
2340,-2.0580,23.87,20.53,10.00,14.00,45.2000,80.00,1.0,0.0
2341,-1.3665,44.44,44.44,8.00,8.00,22.6000,40.00,1.0,0.0
2342,-59.8967,86.41,86.41,2.00,2.00,45.2000,80.00,1.0,0.0
2343,-2.4635,29.23,50.00,16.50,75.00,33.9000,60.00,1.0,0.0
2344,-1.7422,22.48,29.09,10.10,8.30,22.6000,40.00,1.0,0.0
2345,-1.2575,37.17,37.17,8.00,8.00,22.6000,40.00,1.0,0.0
2346,-0.9487,16.58,16.58,8.00,8.00,33.9000,60.00,1.0,0.0
2347,-1.5662,27.75,27.75,11.00,11.00,33.9000,60.00,1.0,0.0
2348,-1.0491,23.27,23.27,2.00,2.00,33.9000,60.00,1.0,0.0
2349,-1.6232,39.55,39.55,8.60,8.60,45.2000,80.00,1.0,0.0
2350,-1.9087,20.58,20.58,14.00,14.00,33.9000,60.00,1.0,0.0
2351,-1.8682,17.88,20.94,14.00,14.00,22.6000,40.00,1.0,0.0
2352,-1.8984,29.90,29.90,5.00,5.00,27.2000,50.00,1.0,0.0
2353,-1.2876,52.51,52.51,4.00,4.00,38.5000,70.00,1.0,0.0
2354,-1.4359,28.40,91.50,8.20,10.90,27.2000,50.00,1.0,0.0
2355,-2.0189,27.93,29.59,14.00,14.00,22.6000,40.00,1.0,0.0
2356,-0.9792,18.61,18.61,8.00,8.00,22.6000,40.00,1.0,0.0
2357,-2.8210,54.73,51.20,16.00,16.50,33.9000,60.00,1.0,0.0
2358,-95.8309,91.22,91.22,5.00,5.00,22.6000,40.00,1.0,0.0
2359,-1.7389,18.26,50.00,11.30,50.00,45.2000,80.00,1.0,0.0
2360,-0.8540,10.26,10.26,8.00,8.00,45.2000,80.00,1.0,0.0
2361,-1.4226,48.17,48.17,8.00,8.00,33.9000,60.00,1.0,0.0
2362,-2.5333,20.55,20.55,20.50,20.50,33.9000,60.00,1.0,0.0
2363,-2.2276,28.51,50.00,12.00,78.50,33.9000,60.00,1.0,0.0
2364,-0.7446,16.97,16.97,3.80,3.80,22.6000,40.00,1.0,0.0
2365,-1.2980,39.87,39.87,8.00,8.00,22.6000,40.00,1.0,0.0
2366,-1.1167,27.78,27.78,8.00,8.00,22.6000,40.00,1.0,0.0
2367,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2368,-2.0581,27.21,27.21,15.00,15.00,33.9000,60.00,1.0,0.0
2369,-1.3459,40.39,40.39,8.80,8.80,33.9000,60.00,1.0,0.0
2370,-0.9713,18.09,18.09,8.00,8.00,33.9000,60.00,1.0,0.0
2371,-1.0154,21.03,21.03,8.00,8.00,38.5000,70.00,1.0,0.0
2372,-1.8757,28.38,28.38,5.00,5.00,22.6000,40.00,1.0,0.0
2373,-1.5016,53.44,53.44,2.00,2.00,22.6000,40.00,1.0,0.0
2374,-0.9613,15.75,15.75,8.50,8.50,38.5000,70.00,1.0,0.0
2375,-1.9131,20.87,20.87,14.00,14.00,27.2000,50.00,1.0,0.0
2376,-2.0610,24.06,17.23,10.00,8.00,45.2000,80.00,1.0,0.0
2377,-1.0448,39.65,39.65,3.00,3.00,22.6000,40.00,1.0,0.0
2378,-1.1279,26.86,26.86,8.50,8.50,22.6000,40.00,1.0,0.0
2379,-2.7770,26.80,50.00,23.50,83.10,45.2000,80.00,1.0,0.0
2380,-2.0001,20.00,29.05,10.00,8.00,22.6000,40.00,1.0,0.0
2381,-2.3360,49.07,49.07,14.00,14.00,45.2000,80.00,1.0,0.0
2382,-132.6986,93.89,90.43,2.00,2.00,33.9000,60.00,1.0,0.0
2383,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2384,-1.8851,22.01,24.85,13.10,17.60,22.6000,40.00,1.0,0.0
2385,-2.4854,52.36,52.09,10.00,8.00,45.2000,80.00,1.0,0.0
2386,-1.8514,16.76,25.40,14.00,14.00,45.2000,80.00,1.0,0.0
2387,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2388,-1.7898,25.99,25.99,10.00,10.00,33.9000,60.00,1.0,0.0
2389,-1.5784,44.56,45.17,6.20,9.60,45.2000,80.00,1.0,0.0
2390,-1.9327,22.18,29.96,14.00,14.00,33.9000,60.00,1.0,0.0
2391,-1.9535,23.57,24.63,14.00,14.00,38.5000,70.00,1.0,0.0
2392,-1.1272,28.48,26.31,2.00,2.00,27.2000,50.00,1.0,0.0
2393,-1.4709,51.39,40.23,2.00,2.00,27.2000,50.00,1.0,0.0
2394,-1.4848,13.32,92.15,13.70,14.40,38.5000,70.00,1.0,0.0
2395,-1.9449,22.99,28.35,14.00,14.00,22.6000,40.00,1.0,0.0
2396,-1.9729,24.86,26.64,14.00,14.00,45.2000,80.00,1.0,0.0
2397,-2.6080,53.86,53.59,12.00,13.50,22.6000,40.00,1.0,0.0
2398,-85.5153,90.24,90.24,2.00,2.00,45.2000,80.00,1.0,0.0
2399,-2.2058,27.05,50.00,18.00,54.90,45.2000,80.00,1.0,0.0
2400,-1.0664,24.43,24.43,8.00,8.00,22.6000,40.00,1.0,0.0
2401,-1.2390,35.93,35.93,8.00,8.00,22.6000,40.00,1.0,0.0
2402,-0.6551,10.34,10.34,4.00,4.00,45.2000,80.00,1.0,0.0
2403,-0.8541,18.61,18.61,5.50,5.50,45.2000,80.00,1.0,0.0
2404,-0.6928,16.18,16.18,3.00,3.00,45.2000,80.00,1.0,0.0
2405,-1.4562,50.41,50.41,8.00,8.00,45.2000,80.00,1.0,0.0
2406,-2.0118,27.46,27.46,14.00,14.00,33.9000,60.00,1.0,0.0
2407,-3.3452,28.04,50.00,21.00,78.50,45.2000,80.00,1.0,0.0
2408,-1.1326,13.84,13.84,6.50,6.50,22.6000,40.00,1.0,0.0
2409,-2.0602,46.01,46.01,15.40,15.40,22.6000,40.00,1.0,0.0
2410,-1.9614,24.10,27.13,14.00,14.00,22.6000,40.00,1.0,0.0
2411,-1.8905,19.37,21.59,14.00,14.00,22.6000,40.00,1.0,0.0
2412,-1.9552,25.35,25.35,13.50,13.50,38.5000,70.00,1.0,0.0
2413,-1.1068,35.45,35.45,5.50,5.50,38.5000,70.00,1.0,0.0
2414,-3.0244,22.63,89.58,23.70,25.60,22.6000,40.00,1.0,0.0
2415,-1.1235,28.23,28.23,8.00,8.00,22.6000,40.00,1.0,0.0
2416,-1.0015,20.10,20.10,8.00,8.00,45.2000,80.00,1.0,0.0
2417,-1.4966,53.11,53.04,2.00,2.00,45.2000,80.00,1.0,0.0
2418,-2.6617,29.12,29.12,20.50,20.50,33.9000,60.00,1.0,0.0
2419,-1.5395,17.97,17.97,13.40,13.40,22.6000,40.00,1.0,0.0
2420,-1.9469,23.12,25.73,14.00,14.00,22.6000,40.00,1.0,0.0
2421,-1.3846,45.64,45.64,8.00,8.00,45.2000,80.00,1.0,0.0
2422,-240.8995,97.25,95.14,2.00,2.00,33.9000,60.00,1.0,0.0
2423,-1.0206,28.04,28.04,6.00,6.00,45.2000,80.00,1.0,0.0
2424,-1.5025,19.50,19.50,12.20,12.20,33.9000,60.00,1.0,0.0
2425,-1.4701,51.34,51.34,8.00,8.00,45.2000,80.00,1.0,0.0
2426,-0.9034,13.56,13.56,8.00,8.00,22.6000,40.00,1.0,0.0
2427,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
2428,-1.1046,26.97,26.97,2.00,2.00,22.6000,40.00,1.0,0.0
2429,-1.7575,50.50,48.12,8.00,16.30,33.9000,60.00,1.0,0.0
2430,-1.0707,24.71,24.71,8.00,8.00,22.6000,40.00,1.0,0.0
2431,-0.9616,17.44,17.44,8.00,8.00,22.6000,40.00,1.0,0.0
2432,-1.0146,20.98,20.98,2.00,2.00,33.9000,60.00,1.0,0.0
2433,-1.1203,46.36,46.36,2.50,2.50,45.2000,80.00,1.0,0.0
2434,-1.8308,28.39,28.39,16.10,16.10,45.2000,80.00,1.0,0.0
2435,-4.7500,28.59,28.59,14.00,14.00,22.6000,40.00,1.0,0.0
2436,-1.8578,17.19,24.25,14.00,14.00,22.6000,40.00,1.0,0.0
2437,-1.4352,49.01,53.37,2.00,2.00,45.2000,80.00,1.0,0.0
2438,-2.1156,26.04,26.04,16.50,16.50,22.6000,40.00,1.0,0.0
2439,-1.7789,23.26,25.80,10.60,14.40,45.2000,80.00,1.0,0.0
2440,-0.9318,15.45,15.45,8.00,8.00,22.6000,40.00,1.0,0.0
2441,-2.4892,52.62,52.18,10.00,14.00,45.2000,80.00,1.0,0.0
2442,-1.7599,23.99,23.99,10.00,10.00,22.6000,40.00,1.0,0.0
2443,-2.8957,28.05,50.00,19.50,75.00,33.9000,60.00,1.0,0.0
2444,-1.8550,17.67,28.53,13.80,23.20,22.6000,40.00,1.0,0.0
2445,-1.4021,46.81,46.81,8.00,8.00,33.9000,60.00,1.0,0.0
2446,-1.9995,26.64,26.64,14.00,14.00,33.9000,60.00,1.0,0.0
2447,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2448,-1.3058,17.06,17.06,9.00,9.00,22.6000,40.00,1.0,0.0
2449,-1.8318,48.12,48.12,10.20,10.20,22.6000,40.00,1.0,0.0
2450,-1.9576,23.84,23.84,14.00,14.00,45.2000,80.00,1.0,0.0
2451,-1.8278,15.19,15.19,14.00,14.00,27.2000,50.00,1.0,0.0
2452,-1.0104,20.69,20.69,2.00,2.00,22.6000,40.00,1.0,0.0
2453,-1.2867,49.11,49.11,5.00,5.00,27.2000,50.00,1.0,0.0
2454,-1.9811,29.41,29.41,12.80,12.80,22.6000,40.00,1.0,0.0
2455,-0.8961,13.08,13.08,8.00,8.00,27.2000,50.00,1.0,0.0
2456,-1.9833,18.88,22.23,10.00,14.00,45.2000,80.00,1.0,0.0
2457,-1.3721,44.81,53.79,2.00,2.00,45.2000,80.00,1.0,0.0
2458,-115.0404,92.82,92.82,2.00,2.00,45.2000,80.00,1.0,0.0
2459,-1.8012,25.74,29.78,10.30,22.90,22.6000,40.00,1.0,0.0
2460,-2.1393,29.29,28.53,10.00,14.00,45.2000,80.00,1.0,0.0
2461,-1.5235,54.90,54.90,8.00,8.00,22.6000,40.00,1.0,0.0
2462,-210.2864,96.62,96.62,2.00,2.00,33.9000,60.00,1.0,0.0
2463,-1.2392,20.95,20.95,6.50,6.50,22.6000,40.00,1.0,0.0
2464,-2.3313,25.75,25.75,20.90,20.90,22.6000,40.00,1.0,0.0
2465,-1.2330,35.53,35.53,8.00,8.00,22.6000,40.00,1.0,0.0
2466,-1.9645,24.30,24.30,14.00,14.00,22.6000,40.00,1.0,0.0
2467,-0.7748,11.65,11.65,6.00,6.00,33.9000,60.00,1.0,0.0
2468,-0.9465,16.44,16.44,2.00,2.00,33.9000,60.00,1.0,0.0
2469,-2.0126,52.84,52.84,12.40,12.40,22.6000,40.00,1.0,0.0
2470,-1.9074,20.49,20.49,14.00,14.00,45.2000,80.00,1.0,0.0
2471,-1.0564,23.76,23.76,8.00,8.00,22.6000,40.00,1.0,0.0
2472,-2.8285,26.90,21.62,18.50,19.50,27.2000,50.00,1.0,0.0
2473,-2.3895,54.30,54.30,13.50,13.50,22.6000,40.00,1.0,0.0
2474,-2.4376,20.84,96.55,18.50,10.30,22.6000,40.00,1.0,0.0
2475,-1.9785,25.23,23.60,14.00,14.00,27.2000,50.00,1.0,0.0
2476,-1.0343,22.29,22.29,8.00,8.00,33.9000,60.00,1.0,0.0
2477,-3.0516,41.77,53.55,18.50,19.50,22.6000,40.00,1.0,0.0
2478,-0.8838,20.59,20.59,5.50,5.50,22.6000,40.00,1.0,0.0
2479,-1.4680,29.53,28.07,8.50,13.50,22.6000,40.00,1.0,0.0
2480,-1.1144,27.63,27.63,8.00,8.00,22.6000,40.00,1.0,0.0
2481,-2.4393,49.28,48.87,10.00,14.00,33.9000,60.00,1.0,0.0
2482,-1.1578,15.52,15.52,6.50,6.50,45.2000,80.00,1.0,0.0
2483,-2.0166,24.44,24.44,15.00,15.00,45.2000,80.00,1.0,0.0
2484,-1.9984,22.56,25.64,15.20,17.80,45.2000,80.00,1.0,0.0
2485,-1.4270,48.46,48.46,8.00,8.00,45.2000,80.00,1.0,0.0
2486,-1.1217,28.12,28.12,8.00,8.00,45.2000,80.00,1.0,0.0
2487,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2488,-1.8104,24.03,18.41,5.00,5.00,22.6000,40.00,1.0,0.0
2489,-1.6659,49.73,49.73,6.40,6.40,33.9000,60.00,1.0,0.0
2490,-1.9728,24.85,24.85,14.00,14.00,33.9000,60.00,1.0,0.0
2491,-1.1172,27.82,27.82,8.00,8.00,33.9000,60.00,1.0,0.0
2492,-1.8820,28.80,29.43,5.00,5.00,22.6000,40.00,1.0,0.0
2493,-1.3610,44.07,36.43,2.00,2.00,33.9000,60.00,1.0,0.0
2494,-1.5098,17.32,17.32,13.00,13.00,33.9000,60.00,1.0,0.0
2495,-0.9699,17.99,17.99,8.00,8.00,27.2000,50.00,1.0,0.0
2496,-0.9961,19.74,19.74,8.00,8.00,22.6000,40.00,1.0,0.0
2497,-2.2239,51.59,53.92,5.00,5.00,33.9000,60.00,1.0,0.0
2498,-2.0928,19.52,19.52,18.00,18.00,33.9000,60.00,1.0,0.0
2499,-2.2487,25.24,50.00,19.40,75.00,33.9000,60.00,1.0,0.0
2500,-1.0753,25.02,25.02,8.00,8.00,45.2000,80.00,1.0,0.0
2501,-2.2964,39.76,51.56,10.00,14.00,45.2000,80.00,1.0,0.0
2502,-231.8929,97.08,97.08,2.00,2.00,45.2000,80.00,1.0,0.0
2503,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2504,-1.5607,26.05,27.66,11.40,14.60,45.2000,80.00,1.0,0.0
2505,-2.4772,51.81,49.42,10.00,14.00,22.6000,40.00,1.0,0.0
2506,-2.0391,29.27,29.27,14.00,14.00,22.6000,40.00,1.0,0.0
2507,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2508,-1.7125,20.83,26.08,10.00,11.00,33.9000,60.00,1.0,0.0
2509,-2.0061,37.74,37.74,16.80,16.80,33.9000,60.00,1.0,0.0
2510,-1.8915,19.43,19.43,14.00,14.00,33.9000,60.00,1.0,0.0
2511,-2.0356,29.04,29.04,14.00,14.00,33.9000,60.00,1.0,0.0
2512,-0.6254,10.03,10.03,3.50,3.50,33.9000,60.00,1.0,0.0
2513,-1.3081,40.54,50.37,2.00,2.00,33.9000,60.00,1.0,0.0
2514,-1.1854,15.03,27.19,7.20,18.30,22.6000,40.00,1.0,0.0
2515,-0.9394,15.96,15.96,8.00,8.00,33.9000,60.00,1.0,0.0
2516,-0.8611,10.74,10.74,8.00,8.00,45.2000,80.00,1.0,0.0
2517,-2.2415,47.77,46.12,12.50,11.00,45.2000,80.00,1.0,0.0
2518,-2.9879,22.53,97.42,23.00,21.50,22.6000,40.00,1.0,0.0
2519,-1.7995,16.97,50.00,12.90,75.00,45.2000,80.00,1.0,0.0
2520,-2.1429,29.53,27.21,10.00,14.00,33.9000,60.00,1.0,0.0
2521,-2.4161,47.74,48.22,10.00,14.00,22.6000,40.00,1.0,0.0
2522,-249.5201,97.40,97.40,2.00,2.00,22.6000,40.00,1.0,0.0
2523,-1.0575,22.17,22.17,8.50,8.50,22.6000,40.00,1.0,0.0
2524,-0.8134,23.56,23.56,3.20,3.20,45.2000,80.00,1.0,0.0
2525,-1.2958,39.72,39.72,8.00,8.00,22.6000,40.00,1.0,0.0
2526,-1.9177,21.18,21.18,14.00,14.00,22.6000,40.00,1.0,0.0
2527,-1.8897,25.98,25.98,12.00,12.00,33.9000,60.00,1.0,0.0
2528,-1.1228,28.19,18.00,2.00,2.00,45.2000,80.00,1.0,0.0
2529,-2.4300,45.00,45.00,17.10,17.10,45.2000,80.00,1.0,0.0
2530,-1.1034,26.89,26.89,8.00,8.00,33.9000,60.00,1.0,0.0
2531,-0.9103,14.02,14.02,8.00,8.00,27.2000,50.00,1.0,0.0
2532,-2.9998,26.66,26.66,22.00,22.00,22.6000,40.00,1.0,0.0
2533,-1.4320,48.80,41.27,2.00,2.00,22.6000,40.00,1.0,0.0
2534,-1.4258,26.06,26.06,8.70,8.70,27.2000,50.00,1.0,0.0
2535,-1.0416,22.78,22.78,8.00,8.00,33.9000,60.00,1.0,0.0
2536,-0.9110,14.07,14.07,8.00,8.00,22.6000,40.00,1.0,0.0
2537,-1.3077,40.52,45.13,2.00,2.00,45.2000,80.00,1.0,0.0
2538,-1.8592,23.95,23.95,12.00,12.00,33.9000,60.00,1.0,0.0
2539,-0.8565,26.77,26.77,3.10,3.10,22.6000,40.00,1.0,0.0
2540,-0.9177,14.51,14.51,8.00,8.00,22.6000,40.00,1.0,0.0
2541,-1.3518,43.46,43.46,8.00,8.00,33.9000,60.00,1.0,0.0
2542,-2.2010,26.73,95.22,12.00,13.50,22.6000,40.00,1.0,0.0
2543,-0.6546,13.64,13.64,3.00,3.00,33.9000,60.00,1.0,0.0
2544,-1.7810,21.74,14.89,11.10,11.90,33.9000,60.00,1.0,0.0
2545,-1.4857,52.38,52.38,8.00,8.00,33.9000,60.00,1.0,0.0
2546,-2.0161,27.74,27.74,14.00,14.00,33.9000,60.00,1.0,0.0
2547,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2548,-1.8021,23.48,29.78,5.00,5.00,33.9000,60.00,1.0,0.0
2549,-1.7954,47.02,47.02,9.80,9.80,45.2000,80.00,1.0,0.0
2550,-1.0031,20.21,20.21,8.00,8.00,22.6000,40.00,1.0,0.0
2551,-1.8571,17.14,17.14,14.00,14.00,22.6000,40.00,1.0,0.0
2552,-0.5554,10.36,10.36,2.00,2.00,22.6000,40.00,1.0,0.0
2553,-3.0962,51.42,51.42,16.50,16.50,22.6000,40.00,1.0,0.0
2554,-0.8225,16.17,16.17,5.60,5.60,38.5000,70.00,1.0,0.0
2555,-1.7967,13.12,19.47,14.00,14.00,38.5000,70.00,1.0,0.0
2556,-0.9243,14.95,14.95,8.00,8.00,45.2000,80.00,1.0,0.0
2557,-1.5736,43.24,43.24,6.50,6.50,22.6000,40.00,1.0,0.0
2558,-0.7541,13.61,13.61,5.00,5.00,22.6000,40.00,1.0,0.0
2559,-1.6184,26.23,26.23,12.50,12.50,33.9000,60.00,1.0,0.0
2560,-1.1149,27.66,27.66,8.00,8.00,22.6000,40.00,1.0,0.0
2561,-1.3035,40.24,40.24,8.00,8.00,33.9000,60.00,1.0,0.0
2562,-160.2889,95.13,96.48,2.00,2.00,22.6000,40.00,1.0,0.0
2563,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2564,-1.4658,13.05,13.05,13.40,13.40,22.6000,40.00,1.0,0.0
2565,-2.5141,54.27,52.30,10.00,14.00,45.2000,80.00,1.0,0.0
2566,-1.9235,21.57,21.57,14.00,14.00,45.2000,80.00,1.0,0.0
2567,-1.3216,23.11,23.11,7.50,7.50,22.6000,40.00,1.0,0.0
2568,-1.8354,17.36,17.36,13.50,13.50,22.6000,40.00,1.0,0.0
2569,-2.1764,44.43,39.79,12.20,15.10,33.9000,60.00,1.0,0.0
2570,-0.9211,14.74,14.74,8.00,8.00,22.6000,40.00,1.0,0.0
2571,-2.0353,29.02,29.02,14.00,14.00,33.9000,60.00,1.0,0.0
2572,-2.0405,29.37,29.37,14.00,14.00,45.2000,80.00,1.0,0.0
2573,-1.4606,50.71,53.65,2.00,2.00,45.2000,80.00,1.0,0.0
2574,-0.9120,13.13,13.13,8.30,8.30,33.9000,60.00,1.0,0.0
2575,-1.9445,22.97,28.51,14.00,14.00,38.5000,70.00,1.0,0.0
2576,-0.8528,10.19,10.19,8.00,8.00,33.9000,60.00,1.0,0.0
2577,-2.3325,50.50,50.50,13.50,13.50,33.9000,60.00,1.0,0.0
2578,-161.5335,95.17,95.86,2.00,2.00,22.6000,40.00,1.0,0.0
2579,-0.8413,21.09,21.09,4.50,4.50,33.9000,60.00,1.0,0.0
2580,-1.1064,27.10,27.10,8.00,8.00,45.2000,80.00,1.0,0.0
2581,-2.3164,41.09,48.98,10.00,14.00,33.9000,60.00,1.0,0.0
2582,-96.7958,91.25,91.05,7.00,5.00,22.6000,40.00,1.0,0.0
2583,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2584,-1.1193,28.62,28.62,7.80,7.80,33.9000,60.00,1.0,0.0
2585,-1.2682,37.88,37.88,8.00,8.00,22.6000,40.00,1.0,0.0
2586,-1.9069,20.46,20.46,14.00,14.00,22.6000,40.00,1.0,0.0
2587,-2.2110,27.40,27.40,18.00,18.00,45.2000,80.00,1.0,0.0
2588,-1.3296,18.64,18.64,9.00,9.00,33.9000,60.00,1.0,0.0
2589,-1.8042,46.61,46.61,10.10,10.10,45.2000,80.00,1.0,0.0
2590,-0.8749,11.66,11.66,8.00,8.00,45.2000,80.00,1.0,0.0
2591,-1.1044,26.96,26.96,8.00,8.00,38.5000,70.00,1.0,0.0
2592,-1.1324,28.82,28.82,2.00,2.00,38.5000,70.00,1.0,0.0
2593,-2.5971,53.14,53.14,18.00,18.00,27.2000,50.00,1.0,0.0
2594,-1.6901,20.67,16.48,9.60,17.00,33.9000,60.00,1.0,0.0
2595,-2.0371,29.14,29.14,14.00,14.00,22.6000,40.00,1.0,0.0
2596,-2.0093,27.29,26.64,14.00,14.00,45.2000,80.00,1.0,0.0
2597,-1.5065,53.77,42.36,2.00,2.00,22.6000,40.00,1.0,0.0
2598,-1.7034,20.23,20.23,10.00,10.00,22.6000,40.00,1.0,0.0
2599,-1.7844,28.62,50.00,15.10,50.00,33.9000,60.00,1.0,0.0
2600,-2.9338,24.27,24.27,8.00,8.00,45.2000,80.00,1.0,0.0
2601,-2.3061,47.07,52.19,14.00,14.00,33.9000,60.00,1.0,0.0
2602,-81.7300,89.80,93.94,2.00,2.00,22.6000,40.00,1.0,0.0
2603,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2604,-1.4903,22.02,22.02,11.20,11.20,22.6000,40.00,1.0,0.0
2605,-1.3267,41.78,41.78,8.00,8.00,33.9000,60.00,1.0,0.0
2606,-1.0778,25.19,25.19,8.00,8.00,45.2000,80.00,1.0,0.0
2607,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2608,-1.8680,27.87,19.70,5.00,5.00,33.9000,60.00,1.0,0.0
2609,-2.5038,43.25,48.04,19.10,19.30,22.6000,40.00,1.0,0.0
2610,-1.1127,27.51,27.51,8.00,8.00,45.2000,80.00,1.0,0.0
2611,-1.0157,21.05,21.05,8.00,8.00,38.5000,70.00,1.0,0.0
2612,-0.9482,16.54,16.54,2.00,2.00,33.9000,60.00,1.0,0.0
2613,-1.4514,50.09,51.16,2.00,2.00,27.2000,50.00,1.0,0.0
2614,-0.7055,15.03,15.03,3.60,3.60,27.2000,50.00,1.0,0.0
2615,-2.0018,26.78,28.38,14.00,14.00,27.2000,50.00,1.0,0.0
2616,-0.9342,15.62,15.62,8.00,8.00,33.9000,60.00,1.0,0.0
2617,-1.3281,40.20,40.20,8.50,8.50,45.2000,80.00,1.0,0.0
2618,-1.5443,26.29,26.29,11.00,11.00,33.9000,60.00,1.0,0.0
2619,-1.3335,18.23,19.81,9.20,13.70,22.6000,40.00,1.0,0.0
2620,-1.9329,22.19,22.19,14.00,14.00,45.2000,80.00,1.0,0.0
2621,-1.2984,39.89,39.89,8.00,8.00,22.6000,40.00,1.0,0.0
2622,-1.4817,27.11,27.11,9.50,9.50,33.9000,60.00,1.0,0.0
2623,-0.8312,27.08,27.08,2.50,2.50,22.6000,40.00,1.0,0.0
2624,-1.0094,20.63,20.63,8.00,8.00,45.2000,80.00,1.0,0.0
2625,-2.2206,41.37,41.37,14.00,14.00,45.2000,80.00,1.0,0.0
2626,-0.9603,17.35,17.35,8.00,8.00,22.6000,40.00,1.0,0.0
2627,-0.8161,16.07,16.07,5.50,5.50,33.9000,60.00,1.0,0.0
2628,-2.6451,21.32,21.32,5.00,5.00,33.9000,60.00,1.0,0.0
2629,-2.1213,51.42,51.42,15.00,15.00,22.6000,40.00,1.0,0.0
2630,-0.8613,10.75,10.75,8.00,8.00,33.9000,60.00,1.0,0.0
2631,-0.9649,17.66,17.66,8.00,8.00,38.5000,70.00,1.0,0.0
2632,-1.0246,21.64,27.62,2.00,2.00,22.6000,40.00,1.0,0.0
2633,-1.3570,43.80,43.80,2.00,2.00,22.6000,40.00,1.0,0.0
2634,-2.1655,23.70,96.41,18.20,10.80,22.6000,40.00,1.0,0.0
2635,-1.9528,23.52,20.89,14.00,14.00,22.6000,40.00,1.0,0.0
2636,-1.9642,24.28,27.27,14.00,14.00,22.6000,40.00,1.0,0.0
2637,-1.3155,41.04,41.04,2.00,2.00,45.2000,80.00,1.0,0.0
2638,-3.1398,27.65,27.65,24.50,24.50,45.2000,80.00,1.0,0.0
2639,-1.0197,27.65,27.65,6.10,6.10,45.2000,80.00,1.0,0.0
2640,-1.9999,26.66,27.06,14.00,14.00,22.6000,40.00,1.0,0.0
2641,-1.2420,36.13,36.13,8.00,8.00,22.6000,40.00,1.0,0.0
2642,-133.6958,93.94,95.33,2.00,2.00,45.2000,80.00,1.0,0.0
2643,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2644,-1.8416,23.44,27.81,11.80,20.10,33.9000,60.00,1.0,0.0
2645,-2.4013,46.75,53.99,10.00,14.00,22.6000,40.00,1.0,0.0
2646,-1.9065,20.43,20.43,14.00,14.00,22.6000,40.00,1.0,0.0
2647,-1.2138,25.92,25.92,4.50,4.50,22.6000,40.00,1.0,0.0
2648,-3.1151,26.01,26.01,24.50,24.50,22.6000,40.00,1.0,0.0
2649,-1.8230,50.87,50.87,9.20,9.20,45.2000,80.00,1.0,0.0
2650,-2.0413,29.42,29.42,14.00,14.00,45.2000,80.00,1.0,0.0
2651,-1.9873,25.82,25.82,14.00,14.00,22.6000,40.00,1.0,0.0
2652,-1.1423,29.49,24.03,2.00,2.00,27.2000,50.00,1.0,0.0
2653,-1.4548,50.32,51.56,2.00,2.00,22.6000,40.00,1.0,0.0
2654,-0.9479,21.53,21.53,6.50,6.50,22.6000,40.00,1.0,0.0
2655,-0.9195,14.64,14.64,8.00,8.00,33.9000,60.00,1.0,0.0
2656,-2.1324,28.83,27.74,10.00,14.00,22.6000,40.00,1.0,0.0
2657,-3.0385,54.23,54.23,20.50,20.50,22.6000,40.00,1.0,0.0
2658,-2.6697,29.65,29.65,20.50,20.50,33.9000,60.00,1.0,0.0
2659,-1.4336,12.24,12.24,13.00,13.00,45.2000,80.00,1.0,0.0
2660,-2.0947,26.31,27.79,10.00,14.00,22.6000,40.00,1.0,0.0
2661,-1.2444,36.30,36.30,8.00,8.00,45.2000,80.00,1.0,0.0
2662,-75.6148,89.01,95.54,2.00,2.00,22.6000,40.00,1.0,0.0
2663,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2664,-0.8368,20.78,20.78,4.50,4.50,33.9000,60.00,1.0,0.0
